0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,label
-3.0297942267241877,0.24710804694417712,-0.7514336292994745,0.38493759659534615,-0.2772411411211646,-0.49654154936208367,0.4882866540829709,-0.5311286385876554,0.6584304961645937,0.8596895610100886,-1.3096797785755545,-1.0652464979468157,-1.5706892913707204,-0.5242048317170176,-0.41358681959409904,0.25738875668754957,-0.7992104906031808,1.0523725764153171,0.4921570434785138,0.033057498773810846,0.0
-0.3008636881451789,-1.1257656465849808,-0.888857118438345,-0.7751844202571475,0.2154132584657019,0.25722139600296356,-0.9701346429598381,-0.05269122568386462,0.6627489925812244,0.9626599012606653,0.314539982472084,0.7772274501225548,0.743659274559999,-0.09140528991474489,2.170788859418165,1.3783940862621877,-0.5562291001165182,0.5684612566231964,-0.7024449272374916,0.21964547561370618,0.0
0.3172834742992475,-0.4725262115389,0.5313376895055014,-0.34423250690459184,-0.8133877365887373,1.5868176830061087,-1.4395287000456474,-0.38801833646067324,-1.3680688354469788,0.30056694037481446,0.14316344881263357,-0.7816023925792092,-0.5776869874910636,0.6935632232674083,-0.23789869575798753,1.2430483074559582,1.0824295422954493,1.027680635164905,-0.05450771094527424,-0.3141342310869494,0.0
-0.9644827578610108,-0.27460817876332966,-0.11445771069548397,-0.9672701678561113,-0.1613965003453175,0.4348735875001618,1.0632655087737035,0.37184557087539644,1.0507069421136312,-0.4414302061594708,-0.32122410848773,-0.4711101921356114,1.7768610102881823,-1.5775650995542785,0.19674923804046865,-0.37796151278968876,-0.026048915063998552,0.07028148431509082,-1.4235385553413433,0.9833373465538406,0.0
-0.3722448679235825,-1.0519257239351638,2.6755174862105977,2.1418625445456008,-1.0873729431456325,-0.39073517422764725,0.07311377499039054,1.2066488866842617,-0.09994776195057113,-0.8653537349196693,-1.4809917800656538,0.2820366478527103,2.0962700197454183,-0.5793174112497312,0.11971848200896593,2.1530687088647262,0.7317229565886154,0.12140302565749383,2.7208208097324027,0.7842912795137672,0.0
1.6480184005692824,-0.1358895323094791,-0.46795736621099465,1.4079504877200577,2.2656308063329966,1.8800446964347186,1.0785056921874394,1.8327438448805178,-0.5323321560399972,-1.943178455546045,-1.1043342981825492,-0.4804610443874284,0.6727064073944065,0.08738394365612104,-0.8149914865803704,1.4152372493808012,-0.40474739389617,0.5209887550199551,-1.081711607694711,-0.9548903743599828,0.0
0.4174399579184553,-0.984176834635319,-1.3596425361567683,0.9057758859120623,0.7463661890585952,0.8991442697967877,-1.4234773710585593,0.8480451124018529,-0.6123149463303654,0.05076412583127524,0.8453006414703068,1.0897426877360221,0.33168692354367924,-1.758603341659321,0.37580225663054156,-1.4451866567804181,1.6146646513876413,-0.09561162072181992,-1.7543190823823616,-0.8325797570631003,0.0
-1.4087460349714847,0.16718051710871246,-0.5722899099317876,-0.5926382806845994,-0.9561803129965962,0.058460152311050756,0.7735161616530383,-0.7105936280321277,-0.2932418039516362,0.15177625910859024,-0.5593974636983787,0.5939603252948372,1.2776897503392832,-1.5695001204416337,-0.43945601458188266,-0.020115805587734393,-0.8324886515633662,-1.6160340026395155,0.014401552404130798,-0.005013904622013939,0.0
-0.7538967775627052,-0.8473798407690813,0.6654125249640078,-0.35279540700861994,0.5658568022611555,0.5922696903633244,-2.3558891652766727,-1.172303392685412,0.7633838721540983,-0.4219236589530013,-0.1733376076379198,0.1760499967263337,0.41696799542919594,0.3879459372932012,1.1499382476004887,-0.04427916947850017,-0.008479275708699706,-0.8080421945650801,1.1163432366209178,1.3355422264948082,0.0
-0.912846734316409,0.624728589069182,-0.8160874241237758,-0.20798127398276897,0.9714117207099725,0.6676217301121039,0.10076297097990942,0.18799226746265063,0.7412265842403689,-0.5994760812117472,0.11989873711474651,0.47673207913197385,0.12735276426046316,-2.6734876289196503,0.10972014393497224,0.9761548676956733,-0.708378010880902,-1.9603596946741053,-0.6870267897486427,0.4792421476699802,0.0
0.3167153985493143,-0.8777567851749479,-1.5403911990679862,0.14342700782523155,1.5260807454559084,0.8278276640321471,-0.4366124444562916,2.373897896912477,-1.5318913401199032,-1.2736434145144788,1.5179625859421808,0.2562735579362659,-0.8972407495278624,0.45940865378941015,-0.38910432778799176,-0.155497449957998,0.9283945356302123,-0.09162005189594292,0.4446578273881973,0.089158527429461,0.0
1.657075911221679,1.178130463175598,0.16185214293800104,-1.7289448844340713,-0.7758810866784019,1.4636562208912045,-2.8233363506522795,1.3766874521436792,-0.37216515167507164,-1.0099035721774645,-0.15596612969249138,0.9053886745795338,1.0676572426602358,-0.6483262992605474,-0.47192705652796935,-1.4824252709806818,0.1780244856200659,0.12435657760823568,-0.6997836376622231,-0.7635787913575869,0.0
-0.46825762910153285,-1.441095278982727,-0.5382471812213256,-1.1442101337865567,-1.7693133952638072,0.7748216761858466,1.3725178858338667,0.8749044197411204,0.4970962147039783,0.35056107817919024,-1.8436339275904807,1.153960861924557,-0.18317342957619825,0.01432554837132215,-1.2169204691676097,1.0987331430018383,-0.06832621062444544,0.4804886352844831,-0.8359664203074012,-0.27907774625524145,0.0
1.5276137455673098,-0.6177051653570517,0.053417622952582434,-1.6769376777040534,0.7741990733106545,0.4497197936530296,-0.8974219992422936,0.5594099367048183,-0.11450516491458479,-1.5692198176379932,-1.6068366516278663,-1.0136474106856135,0.03662744756955997,-0.32099387381585714,0.7383521700324227,-0.24051663773104545,-0.5274946311334237,-1.13917278428561,-0.19585566544068517,0.8033253678353711,0.0
-0.2241620138631526,0.36980710965256997,1.6933460489116539,2.177517632049851,0.5622880355050943,1.363757419993686,-0.8531686241613432,1.5412796799714692,1.5890610872431379,-0.4750596888264858,-0.5545808548351312,-1.0496264139709064,0.49659910679805297,0.38324764537583333,-0.8023112997792748,1.1099261288406796,0.16715043823838227,1.394168883071664,-0.0472842588156126,0.1538758147691011,0.0
-0.0908813818679062,-0.8702001923459578,1.5493395804641787,-1.421836495531339,0.5536321649374082,-0.24985822162572233,1.5846082388594858,-0.17770325332303838,0.08313984361258503,-1.4321705734623968,-0.07930831939998684,-0.571714906418299,1.5224440168834792,-0.18191985295260135,1.3485912284190895,-0.9234504059141749,-0.08801599930495395,1.708349733935965,0.15274145423097057,-0.11600986040200163,0.0
-0.09239387655499408,-1.0446727714946815,-1.9809292125451248,-1.2258471064935947,1.3534689913065931,-1.2793490013693827,2.086049906492447,-1.277821995664967,-1.361039746527335,1.6836715712754426,-0.6321779449506245,-1.2329525657851228,0.18809056682017183,0.49003707629215065,-1.0838568224967082,-0.8112069548417147,-0.764949651162785,1.863371811320854,0.21662196852450694,-1.4239770776979777,0.0
-0.24069803369076853,-0.05121805217097072,-0.5846521783701265,-0.6162968670176174,0.7887327429328573,-0.6701110322815595,-0.9201480389001347,-0.20056454973798396,-0.5751825646060592,-1.4649816934668,0.49603405613809287,1.3383011417798394,0.22230340844017749,1.0443691316602113,-0.5804961754047899,-0.7571904387504899,0.7546079353469958,0.8383611787680461,-0.6533092406938356,-0.4260622839051312,0.0
1.011945027302648,-0.5790777543562555,-1.4584580200568047,1.2892050702512743,-1.7147803755055717,2.0405871949460903,-0.5551854699258967,1.0744496318814438,-1.4638835602749822,-1.182027790818648,0.09844828311222859,-1.3029183481947757,-0.2149386698089478,-1.2604083612273633,-2.013568527771915,-0.07313568229040719,1.5651613213721884,-0.5499970832643484,-0.280919219148825,1.3131261165954915,0.0
0.741731203028007,1.6588768663648752,0.10703599567095105,-1.509102418058317,-2.21173769399052,0.622024955468542,0.6614741856819886,-0.7158827520567446,0.8960484897133668,-0.4845580202518074,1.5006518810858278,0.550634227865826,-0.5423995297432237,-1.6492411700179979,1.6738889157170744,0.7893697806449772,0.187894467873924,0.3887071401430252,-2.2935860116621907,-0.06990685262150242,0.0
-0.07956538667402827,0.2518788764664195,-1.3945536477069524,-0.4277111807396344,0.7208463384874743,0.07477224602430801,-0.6575827687861296,-0.18823192884497947,-2.0927361439743266,-0.171014673291366,0.49332732639239996,-0.8595195722700174,-1.4610550890821135,0.3450324409056657,0.29292607524856096,2.0659026785570958,0.8780536191896176,-1.33647291263792,-1.7103913822966659,-0.5495112285822726,0.0
1.354908749999265,-0.6878344117784472,-0.5845226714843907,1.0774318500798128,-0.9924584169961881,-2.163156382087101,-1.8256092733803906,0.5856840544689594,-0.9053297680226633,-0.01077868260169572,-0.6051800181339926,0.6320648179117991,1.4937703453371978,-0.7956665129935581,-0.061881854433546664,-0.6380581604530158,0.5525385170154028,1.7994485238876383,0.2550285314307745,-0.6705709536945519,0.0
